uc002fiq.3,NM_001145548,ZDHHC7,29.45726
uc002fix.5,NM_001134473,GSE1,7.022386
uc002fja.4,NM_016095,GINS2,1.94741
uc002fjc.5,NM_206967,C16orf74,5.790368
uc002fjd.4,NM_001142288,EMC8,9.315043
uc002fjh.4,NM_001363907,IRF8,0.6815547
uc002fjl.4,NM_001451,FOXF1,0
uc002fjq.4,NM_005251,FOXC2,0
uc002fjr.4,NM_005250,FOXL1,2.566919
uc002fju.4,NM_001195124,C16orf95,0.7020294
uc002fjw.5,NM_001282683,FBXO31,14.21371
uc002fjx.4,NM_022818,MAP1LC3B,42.27087
uc002fjz.2,NM_015144,ZCCHC14,7.997711
uc002fkd.5,NM_001271604,JPH3,0.8462662
uc002fki.4,NM_001184854,KLHDC4,3.212359
uc002fkm.4,NM_003486,SLC7A5,82.07642
uc002fkn.2,NM_001367225,CA5A,0.2742655
uc002fkq.4,NM_001173539,BANP,5.094637
uc002fku.2,NM_001367624,ZNF469,8.760223
uc002fkv.4,NM_153813,ZFPM1,0.1884313
uc002fky.4,NM_001294340,ZC3H18,10.77714
uc002fla.4,NM_013278,IL17C,0
uc002flb.5,NM_000101,CYBA,139.0383
uc002flg.2,NM_002461,MVD,19.9136
uc002fli.6,NR_024399,SNAI3-AS1,4.914206
uc002flj.4,NM_178310,SNAI3,1.960841
uc002flk.3,NM_001171815,RNF166,5.308156
uc002fln.4,NM_001012759,CTU2,12.48968
uc002flu.4,NM_030928,CDT1,14.34417
uc002flv.4,NM_000485,APRT,38.52921
uc002fly.4,NM_000512,GALNS,7.12766
uc002fmg.4,NM_001318524,TRAPPC2L,5.415656
uc002fmm.3,NM_005187,CBFA2T3,0.2534817
uc002fms.3,NR_024347,LINC00304,0.3042232
uc002fmt.4,NM_004933,CDH15,0
uc002fmv.4,NM_001201407,ZNF778,1.83954
uc002fmx.3,NM_001256182,ANKRD11,15.6027
uc002fnj.4,NM_001363850,SPG7,22.39277
uc002fnm.3,NM_000977,RPL13,44.13657
uc002fnq.4,NM_014427,CPNE7,2.235455
uc002fnu.5,NM_001083314,CHMP1A,25.9424
uc002foj.4,NM_152339,SPATA2L,7.611192
uc002fom.2,NM_004913,VPS9D1,3.847966
uc002foq.5,NM_001113525,ZNF276,6.594357
uc002fou.2,NM_000135,FANCA,24.83968
uc002foz.2,NM_032451,SPIRE2,10.33582
uc002fpb.3,NM_014972,TCF25,27.47096
uc002fpe.4,NM_002386,MC1R,3.082677
uc002fph.2,NM_001197181,TUBB3,27.59889
uc002fpo.3,NM_001242816,DEF8,8.307801
uc002fpr.4,NR_172519,CENPBD1P,2.566149
uc002fqf.3,NM_001042610,DBNDD1,3.115108
uc002fqi.1,NM_001286205,GAS8,2.977385
uc002fqr.3,NR_126161,FAM157C,0
uc002frj.4,NM_182705,RFLNB,0
uc002frm.3,NM_001128159,VPS53,68.8473
uc002frp.4,NM_001318006,TLCD3A,13.96041
uc002frs.2,NM_015721,GEMIN4,14.39835
uc002fru.4,NM_001366247,GLOD4,25.44503
uc002frw.4,NM_001317947,MRM3,9.669248
uc002fsa.4,NM_001205319,NXN,0.763565
uc002fsc.4,NM_013337,TIMM22,6.647879
uc002fsd.6,NM_001092,ABR,48.23053
uc002fsi.1,NM_172367,TRARG1,0
uc002fsj.4,NM_006761,YWHAE,88.45571
uc002fsl.4,NM_005206,CRK,32.49925
uc002fso.4,NM_001080779,MYO1C,73.69797
uc002fsr.4,NM_001135642,INPP5K,15.13021
uc002fsv.5,NM_001284498,SLC43A2,6.02509
uc002fsz.3,NM_003693,SCARF1,1.691997
uc002ftd.4,NM_031430,RILP,15.75716
uc002fte.3,NM_006445,PRPF8,70.39311
uc002ftk.1,NM_000934,SERPINF2,1.49381
uc002ftl.4,NM_001329903,SERPINF1,41.22957
uc002ftm.5,NM_052928,SMYD4,8.365067
uc002fto.3,NM_001355120,RPA1,18.72407
uc002ftp.4,NM_178568,RTN4RL1,0
uc002fts.4,NM_001346574,DPH1,24.74369
uc002ftx.4,NM_080822,OVCA2,5.625768
uc002fub.2,NM_001256827,SMG6,10.84301
uc002fue.2,NM_001304803,SRR,5.438989
uc002fuj.4,NM_018128,TSR1,15.73093
uc002fuk.2,NR_003073,SNORD91B,0
uc002ful.2,NR_003072,SNORD91A,0
uc002fum.5,NM_001098509,SGSM2,12.10029
uc002fur.4,NM_020310,MNT,16.00285
uc002fut.4,NM_024086,METTL16,9.102267
uc002fuw.5,NM_000430,PAFAH1B1,25.82247
uc002fvc.2,NM_003555,OR1G1,0
uc002fvd.1,NM_012352,OR1A2,0
uc002fvg.4,NM_002551,OR3A2,0
uc002fvh.1,NM_002550,OR3A1,0
uc002fvj.2,NM_003553,OR1E1,0
uc002fvq.4,NM_000049,ASPA,0.3146314
uc002fvt.3,NM_001258205,TRPV3,0.1675219
uc002fvz.1,NM_013276,SHPK,14.29147
uc002fwb.4,NM_001031681,CTNS,11.56421
uc002fwc.4,NM_001204698,TAX1BP3,47.84452
uc002fwf.3,NM_001014764,EMC6,4.353886
uc002fwi.4,NM_001204519,P2RX5,6.719873
uc002fwo.5,NM_002208,ITGAE,0.08971504
uc002fwp.4,NM_031965,HASPIN,3.294718
uc002fwu.4,NM_032294,CAMKK1,4.307908
uc002fww.4,NM_002558,P2RX1,0
uc002fxc.3,NM_005173,ATP2A3,2.544584
uc002fxe.4,NM_015113,ZZEF1,14.37232
uc002fxm.5,NM_001254755,CYB5D2,3.646266
uc002fxs.4,NM_003342,UBE2G1,18.64849
uc002fxt.4,NM_001320449,SPNS3,1.090633
uc002fxx.3,NM_001124758,SPNS2,2.906699
uc002fyb.5,NM_001105538,MYBBP1A,44.71577
uc002fyd.6,NM_001122890,GGT6,0.2677021
uc002fye.3,NM_001114974,SMTNL2,0.1486651
uc002fyi.6,NM_001278241,PELP1,13.96831
uc002fyj.4,NM_001257328,ARRB2,3.252836
uc002fyp.4,NM_001001683,MED11,2.462169
uc002fyr.6,NM_001100812,CXCL16,13.80013
uc002fyv.4,NM_001136046,ZMYND15,0.1393735
uc002fyw.1,NM_003963,TM4SF5,4.300668
uc002fyx.4,NM_001144939,VMO1,1.466417
uc002fza.3,NM_001014985,GLTPD2,2.803503
uc002fzb.4,NM_001270481,PSMB6,23.08485
uc002fzc.4,NM_001243108,PLD2,4.532073
uc002fzk.2,NM_000080,CHRNE,0.8247856
uc002fzl.4,NM_001145536,C17orf107,1.705399
uc002fzo.3,NM_001165417,SLC25A11,33.72788
uc002gaa.5,NM_001375991,PFN1,169.4684
uc002gac.5,NM_001193503,ENO3,0.8937428
uc002gae.4,NM_004890,SPAG7,3.0554
uc002gah.3,NM_001171166,CAMTA2,9.899315
uc002gam.3,NM_001167985,INCA1,0.2694995
uc002gan.3,NM_006612,KIF1C,13.53196
uc002gap.5,NM_001104577,SLC52A1,0.1436574
uc002gaq.4,NM_153018,ZFP3,0.06841514
uc002gat.4,NM_001320952,ZNF232,4.057351
uc002gau.2,NM_001304284,USP6,0.2139636
uc002gbh.4,NM_001271842,SCIMP,0.1408115
uc002gbo.3,NM_001320653,NUP88,6.666649
uc002gbq.3,NM_001033002,RPAIN,12.27469
uc002gby.2,NM_001212,C1QBP,66.83633
uc002gca.3,NM_001199699,DHX33,8.065427
uc002gcc.2,NM_001304777,DERL2,2.479552
uc002gcp.5,NM_001033054,AIPL1,0
uc002gcu.3,NM_001195228,PIMREG,5.185746
uc002gdd.5,NM_001165966,PITPNM3,5.134992
uc002gde.5,NM_001351225,KIAA0753,5.097768
uc002gdf.5,NM_032731,TXNDC17,2.49171
uc002gdg.5,NM_016060,MED31,2.932233
uc002gdj.5,NM_001143838,SLC13A5,0
uc002gdn.4,NM_001353134,XAF1,1.05098
uc002gdt.4,NM_053285,TEKT1,0
uc002gdx.4,NM_000697,ALOX12,2.852728
uc002geh.3,NM_201566,SLC16A13,16.64323
uc002gei.1,NM_001370549,SLC16A11,1.780102
uc002gej.4,NM_001330070,CLEC10A,0
uc002geq.4,NM_001181,ASGR2,0.7029938
uc002ges.5,NM_001197216,ASGR1,0
uc002gev.5,NM_000018,ACADVL,91.04433
uc002gey.3,NR_029896,MIR324,0
uc002gez.2,NM_004422,DVL2,31.8471
uc002gfa.3,NM_001284517,PHF23,16.51761
uc002gfb.4,NM_007278,GABARAP,89.75864
uc002gfg.2,NM_015362,ELP5,31.67512
uc002gfn.5,NM_001185022,CLDN7,4.433294
uc002gfp.4,NM_001042,SLC2A4,0.2021845
uc002gfq.3,NM_015982,YBX2,0
uc002gfx.2,NM_004489,GPS2,14.2161
uc002gga.2,NM_001005408,NEURL4,9.680446
uc002ggd.3,NM_014716,ACAP1,0.1358767
uc002gge.5,NM_001002914,KCTD11,4.913976
uc002ggf.1,NM_001320435,TMEM95,0.2817393
uc002ggj.5,NM_001251902,TNK1,4.203527
uc002ggs.4,NM_152766,TMEM256,8.433819
uc002ggv.3,NM_199339,SPEM1,0
uc002ggw.4,NM_175734,SPEM2,0
uc002ggx.1,NM_001320444,TMEM102,8.783696
uc002ggz.4,NM_001303460,FGF11,0.5396383
uc002ghb.4,NM_000747,CHRNB1,0.5331036
uc002ghd.5,NM_001128833,ZBTB4,18.806
uc002ghg.4,NM_003809,TNFSF12,1.469726
uc002ghi.2,NM_172089,TNFSF12-TNFSF13,0
uc002ghk.3,NM_001198622,TNFSF13,2.699008
uc002ghs.1,NR_002918,SNORA48,0
uc002ghv.4,NM_001040059,CD68,55.23016
uc002ghw.4,NM_001330073,MPDU1,26.44035
uc002ghz.2,NM_006942,SOX15,0
uc002gia.3,NM_004860,FXR2,14.04952
uc002gic.3,NM_001320845,SAT2,17.99431
uc002gie.4,NM_001040,SHBG,0.5385735
uc002gif.2,NM_001303263,ATP1B2,0
uc002gis.4,NM_001406,EFNB3,0.1060903
uc002giw.2,NM_001080424,KDM6B,9.270241
uc002giy.4,NM_001319941,TMEM88,2.490411
uc002giz.4,NM_016200,LSM8,1.43263
uc002gjb.5,NM_001330110,CYB5D1,7.627553
uc002gjd.3,NM_001005271,CHD3,14.07636
uc002gjm.2,NM_004732,KCNAB3,0.4164194
uc002gjt.3,NM_000180,GUCY2D,0
uc002gju.4,NM_001039130,ALOX15B,0
uc002gjy.1,NM_001139,ALOX12B,0.1356606
uc002gkc.4,NM_001165967,HES7,0.4030553
uc002gkd.4,NM_002616,PER1,3.648271
uc002gkg.5,NM_001351278,TMEM107,2.511982
uc002gkm.5,NM_001256834,AURKB,20.58646
uc002gkp.5,NR_026951,LINC00324,1.303482
uc002gkq.5,NM_001411067,CTC1,1.010423
uc002gkr.4,NM_012393,PFAS,17.09427
uc002gkv.4,NM_001177801,RANGRF,4.105731
uc002gla.5,NM_001320870,SLC25A35,3.644041
uc002glc.4,NM_025014,ARHGEF15,0
uc002gle.2,NM_001319953,ODF4,0
uc002glf.1,NM_001304947,KRBA2,2.429607
uc002glh.2,NM_000987,RPL26,273.3368
uc002gll.5,NM_001256012,MYH10,9.221251
uc002gln.4,NM_001158261,CCDC42,0
uc002glp.3,NM_152599,MFSD6L,0
uc002glw.4,NM_004822,NTN1,0.5699738
uc002glx.4,NM_004853,STX8,3.134257
uc002gmd.2,NM_004246,GLP2R,0
uc002gme.2,NM_002903,RCVRN,0
uc002gmg.2,NM_001130831,GAS7,0
uc002gmm.3,NM_002472,MYH8,0
uc002gmn.4,NM_017533,MYH4,0
uc002gmo.4,NM_005963,MYH1,0.05666605
uc002gmp.5,NM_001100112,MYH2,0
uc002gmq.3,NM_002470,MYH3,0
uc002gmr.5,NM_004589,SCO1,6.412607
uc002gmt.4,NM_020233,ADPRM,1.556913
uc002gmx.4,NM_001004313,TMEM220,3.735616
uc002gmz.3,NM_001388428,TMEM238L,0.8919904
uc002gnc.3,NM_001173461,SHISA6,0
uc002gne.3,NM_001372,DNAH9,0
uc002gnh.2,NM_001303281,ZNF18,2.214697
uc002gnj.5,NM_001281435,MAP2K4,5.873175
uc002gnl.3,NR_034144,LINC00670,0.1309736
uc002gnn.4,NM_001146312,MYOCD,0
uc002gnr.5,NM_001321164,ARHGAP44,0.3167197
uc002gnz.5,NM_001165962,ELAC2,14.94445
uc002gob.1,NM_006042,HS3ST3A1,0.4890391
uc002gof.5,NM_001303,COX10,7.299362
uc002goh.2,NM_006041,HS3ST3B1,0.6354746
uc002gol.5,NM_000304,PMP22,15.93168
uc002gon.4,NM_031898,TEKT3,0
uc002gov.5,NM_001282540,FBXW10B,0.3917179
uc002gox.4,NM_001348119,TRIM16,29.33061
uc002gpd.2,NM_000676,ADORA2B,2.71501
uc002gpf.4,NM_001042697,ZSWIM7,2.703804
uc002gph.4,NM_001271420,TTC19,14.16918
uc002gpo.4,NM_001190438,NCOR1,16.93807
uc002gpv.4,NM_001411072,PIGL,5.293814
uc002gpw.4,NM_181716,CENPV,22.6051
uc002gpx.5,NM_001281716,UBB,495.8721
uc002gpy.3,NM_016113,TRPV2,19.64369
uc002gqi.3,NM_001346167,ZNF287,0
uc002gqk.2,NM_001382000,CCDC144A,0.1845913
uc002gqs.2,NM_012452,TNFRSF13B,0
uc002gqu.3,NM_001364716,MPRIP,15.2904
uc002gqz.4,NM_178836,PLD6,3.043943
uc002gra.5,NM_001353229,FLCN,20.12058
uc002grd.4,NM_001199125,COPS3,13.73021
uc002grf.4,NM_020201,NT5M,0.4316082
uc002grh.2,NM_018019,MED9,10.8117
uc002gri.4,NM_001199989,RASD1,2.540333
uc002grl.5,NM_001267551,PEMT,21.05263
uc002grm.4,NM_030665,RAI1,27.206
uc002gru.3,NM_001005291,SREBF1,99.91283
uc002grz.5,NM_001033551,TOM1L2,10.16275
uc002gse.2,NM_145691,ATPAF2,8.787799
uc002gsg.2,NM_001411057,GID4,4.800778
uc002gsh.3,NM_001330144,DRG2,17.05931
uc002gsp.4,NM_004140,LLGL1,12.39646
uc002gsr.3,NM_001256264,FLII,39.35195
uc002gsx.1,NM_001320759,TOP3A,12.88179
uc002gsy.5,NM_144775,SMCR8,21.21877
uc002gta.5,NM_001281786,SHMT1,9.660178
uc002gte.4,NM_001145127,EVPLL,0
uc002gtw.4,NM_001040078,LGALS9C,0
uc002gtz.3,NR_170998,FAM106A,0
uc002gud.2,NM_001039397,TBC1D28,0
uc002guk.4,NM_001267585,FBXW10,0.3917179
uc002gum.3,NM_001316919,TVP23B,17.55113
uc002guu.3,NM_001042450,SLC5A10,0.5089801
uc002guw.4,NM_001039999,FAM83G,20.05057
uc002guy.4,NM_001330148,GRAP,0.3356481
uc002gvd.5,NM_001102664,EPN2,10.391
uc002gvk.5,NM_001321214,B9D1,5.880573
uc002gvn.4,NM_002749,MAPK7,6.348746
uc002gvt.4,NM_001198695,MFAP4,0.5219576
uc002gvy.2,NM_018242,SLC47A1,4.57689
uc002gwb.2,NM_000382,ALDH3A2,47.27824
uc002gwe.5,NM_001099646,SLC47A2,0.6221486
uc002gwj.4,NM_000691,ALDH3A1,502.516
uc002gwm.5,NM_001142610,ULK2,4.814071
uc002gwo.5,NM_001330152,AKAP10,8.53837
uc002gwq.4,NM_001033553,SPECC1,3.913649
uc002gwz.1,NM_001042685,LGALS9B,0
uc002gyf.3,NR_164128,CCDC144NL,0
uc002gym.4,NM_015276,USP22,109.0166
uc002gyo.4,NM_001330159,DHRS7B,6.437478
uc002gyp.3,NM_003876,TMEM11,9.776112
uc002gys.4,NM_001316332,MAP2K3,15.23833
uc002gyv.2,NM_021012,KCNJ12,0
uc002gyw.5,NR_160801,LINC02693,0.1497745
uc002gyz.6,NR_028336,FAM27E5,0
uc002gzb.3,NG_077217,MTRNR2L1,0
uc002gzd.2,NM_001348350,WSB1,11.49541
uc002gzo.2,NM_001367810,KSR1,3.702434
uc002gzp.4,NM_001330163,LGALS9,9.400249
uc002gzu.4,NM_000625,NOS2,0
uc002gzx.4,NM_001076680,LYRM9,0.6911269
uc002hat.3,NM_014573,TMEM97,23.41067
uc002haw.3,NM_001267774,IFT20,6.606113
uc002hay.4,NM_021137,TNFAIP1,12.23301
uc002hba.4,NM_152464,TMEM199,6.088659
uc002hbc.4,NM_000638,VTN,0.2098317
uc002hbh.4,NM_001145975,SLC13A2,0
uc002hbk.3,NM_001330166,UNC119,8.059519
uc002hbo.3,NM_033198,PIGS,26.44228
uc002hbp.4,NM_005165,ALDOC,20.36933
uc002hbq.4,NM_006461,SPAG5,9.822849
uc002hbu.4,NM_001321560,BLTP2,13.06155
uc002hbw.4,NM_006923,SDF2,8.110609
uc002hby.4,NM_001320755,SUPT6H,16.43641
uc002hca.2,NM_001304949,PROCA1,1.995242
uc002hch.3,NM_001142624,RAB34,29.45324
uc002hci.4,NM_000984,RPL23A,30.24951
uc002hcj.1,NR_000013,SNORD42B,0
uc002hcl.2,NR_000010,SNORD4A,0
uc002hco.4,NM_001160407,TLCD1,5.238945
uc002hcp.4,NM_178170,NEK8,3.915096
uc002hcs.4,NM_004295,TRAF4,24.52203
uc002hcy.2,NM_001317985,ERAL1,25.2797
uc002hdc.4,NM_001330170,FLOT2,43.23819
uc002hde.4,NM_144683,DHRS13,2.47621
uc002hdj.1,NM_001033561,PHF12,10.85633
uc002hdp.3,NM_001098635,SEZ6,0
uc002hdr.2,NM_016518,PIPOX,0.9438072
uc002hdt.2,NM_001346765,MYO18A,30.33351
uc002hdw.4,NM_005208,CRYBA1,0
uc002hdy.5,NM_020772,NUFIP2,30.01887
uc002hdz.3,NM_020791,TAOK1,18.14852
uc002hed.3,NM_198147,ABHD15,18.95479
uc002hee.4,NM_001346077,TP53I13,29.18985
uc002hef.3,NM_001085454,GIT1,21.93536
uc002hei.4,NM_152345,ANKRD13B,3.556026
uc002heo.3,NM_001282129,SSH2,67.6286
uc002het.3,NM_001145053,EFCAB5,0
uc002heu.5,NM_001261467,NSRP1,3.523196
uc002hew.1,NR_029945,MIR423,0
uc002hez.3,NM_000386,BLMH,20.85274
uc002hfa.1,NM_001319942,TMIGD1,0
uc002hfb.3,NM_001199775,CPD,68.14989
uc002hfe.4,NM_001007024,GOSR1,48.54463
uc002hfh.4,NR_172920,TBC1D29P,0
uc002hfr.5,NM_015986,CRLF3,5.243258
uc002hfs.2,NM_024857,ATAD5,1.688795
uc002hfu.3,NM_024683,TEFM,2.089962
uc002hfx.4,NM_001346712,ADAP2,0.2554746
uc002hfz.4,NM_001184992,RNF135,0
uc002hgh.3,NM_000267,NF1,17.60855
uc002hgj.4,NM_002544,OMG,1.922176
uc002hgk.3,NM_006495,EVI2B,3.346691
uc002hgl.4,NM_001003927,EVI2A,1.360211
uc002hgp.4,NM_001330176,COPRS,15.74101
uc002hgr.4,NM_018428,UTP6,4.885346
uc002hgs.3,NM_001321207,SUZ12,15.24941
uc002hgy.5,NM_001033566,RHOT1,8.872956
uc002hhe.1,NM_001330181,RHBDL3,0.2992862
uc002hhg.4,NM_022344,C17orf75,2.3261
uc002hhh.5,NM_001032293,ZNF207,59.77737
uc002hhm.5,NM_001270482,PSMD11,25.47434
uc002hhn.4,NM_003885,CDK5R1,1.641981
uc002hho.2,NM_001303279,MYO1D,1.857639
uc002hhq.4,NM_001033504,TMEM98,2.580234
uc002hhs.2,NM_001317225,SPACA3,0
uc002hhu.4,NM_001094,ASIC2,0
uc002hhy.4,NM_002982,CCL2,0
uc002hhz.5,NM_006273,CCL7,0
uc002hia.2,NM_002986,CCL11,0
uc002hib.4,NM_005623,CCL8,0.3958078
uc002hic.3,NM_005408,CCL13,0
uc002hid.3,NM_002981,CCL1,0
uc002hie.2,NR_160787,TMEM132E-DT,0
uc002hig.4,NM_001193529,CCT6B,0
uc002hih.5,NM_052857,ZNF830,2.439223
uc002hik.3,NM_002311,LIG3,10.01334
uc002hio.3,NM_001017368,RFFL,19.82977
uc002hir.4,NM_001142571,RAD51D,8.660993
uc002hix.4,NM_017559,FNDC8,0.5047135
uc002hiy.3,NM_001014445,NLE1,7.031382
uc002hja.3,NM_001033576,UNC45B,0
uc002hjd.3,NM_152462,SLC35G3,1.092379
uc002hjf.5,NM_001330183,SLFN5,5.334067
uc002hjh.5,NM_001104587,SLFN11,0.9999599
uc002hjl.2,NM_144682,SLFN13,4.225217
uc002hjo.1,NR_003037,SNORD7,0
uc002hjq.4,NM_001030006,AP2B1,32.02535
uc002hju.4,NM_033315,RASL10B,7.534752
uc002hjv.2,NM_139285,GAS2L2,0.1132005
uc002hjx.4,NM_145272,C17orf50,0
uc002hkd.4,NM_003487,TAF15,21.26551
uc002hks.3,NM_005064,CCL23,0
uc002hku.4,NM_002988,CCL18,0
uc002hkw.3,NM_002984,CCL4,0
uc002hlf.4,NM_001001437,CCL3L3,0
uc002hmc.5,NM_001123392,TBC1D3H,0
uc002hms.3,NM_001281432,ZNHIT3,8.950323
uc002hni.3,NM_001411094,AATF,16.38091
uc002hnt.4,NM_001166105,TADA2A,3.337692
uc002hok.5,NM_000458,HNF1B,0
uc002hqa.4,NM_014598,SOCS7,6.403957
uc002hqi.5,NM_005937,MLLT6,29.82764
uc002hqs.4,NM_003559,PIP4K2B,18.80929
uc002hqu.5,NM_017748,CWC25,2.782015
uc002hqv.3,NM_001080465,SPMAP1,10.33582
uc002hqx.2,NM_000978,RPL23,6.304255
uc002hra.3,NM_001271608,LASP1,58.60527
uc002hrb.3,NM_001414697,LASP1NB,58.60527
uc002hrc.2,NM_001008777,FBXO47,0
uc002hrg.2,NM_020405,PLXDC1,0.05476506
uc002hrm.2,NM_000723,CACNB1,2.114601
uc002hrq.1,NM_000981,RPL19,91.19905
uc002hrs.4,NM_001351360,STAC2,0
uc002hrt.4,NM_001184906,FBXL20,7.974414
uc002hrv.5,NM_004774,MED1,8.553767
uc002hry.4,NM_006160,NEUROD2,0
uc002hrz.4,NM_001242464,PPP1R1B,0
uc002hsd.4,NM_001165937,STARD3,11.29106
uc002hsh.4,NM_003673,TCAP,0
uc002hsi.3,NM_002686,PNMT,0
uc002hsj.4,NM_001291726,PGAP3,7.581918
uc002hso.4,NM_001005862,ERBB2,7.342077
uc002hsq.4,NM_001330206,MIEN1,11.00601
uc002hsr.4,NM_001030002,GRB7,3.283644
uc002hsu.4,NM_001257408,IKZF3,0.1077544
uc002hte.4,NM_198844,ZPBP2,0
uc002htg.3,NM_001042471,GSDMB,7.654821
uc002htk.3,NM_001320801,ORMDL3,36.42918
uc002htl.1,NM_178171,GSDMA,0
uc002htn.3,NM_002809,PSMD3,52.75913
uc002htp.4,NM_000759,CSF3,0
uc002htt.4,NM_001079518,MED24,19.02016
uc002htv.4,NM_001190918,THRA,6.426699
uc002htz.4,NM_021724,NR1D1,5.837789
uc002hua.6,NM_001012241,MSL1,28.76867
uc002hue.4,NM_007359,CASC3,20.08526
uc002hug.2,NM_133264,WIPF2,8.151675
uc002huj.2,NM_001254,CDC6,3.513531
uc002huk.3,NM_000964,RARA,9.58447
uc002huq.4,NM_001067,TOP2A,19.05132
uc002hus.4,NM_001552,IGFBP4,92.83981
uc002huw.4,NM_001301714,CCR7,0
uc002hux.4,NM_003079,SMARCE1,2.583741
uc002hvc.3,NM_152349,KRT222,0
uc002hvd.3,NM_019016,KRT24,0
uc002hve.3,NM_181534,KRT25,0
uc002hvf.4,NM_181539,KRT26,0
uc002hvg.3,NM_181537,KRT27,0
uc002hvh.2,NM_181535,KRT28,0
uc002hvi.4,NM_000421,KRT10,2.706564
uc002hvj.2,NR_160886,KRT10-AS1,2.706564
uc002hvk.3,NM_000223,KRT12,1.451857
uc002hvl.4,NM_019010,KRT20,301.6586
uc002hvm.3,NM_001282433,KRT23,0
uc002hvo.1,NM_213656,KRT39,0
uc002hvr.1,NM_033185,KRTAP3-3,0
uc002hvs.4,NM_031959,KRTAP3-2,0
uc002hvt.2,NM_031958,KRTAP3-1,0
uc002hvu.4,NM_031957,KRTAP1-5,0
uc002hvv.4,NM_030966,KRTAP1-3,0
uc002hvx.4,NM_001165252,KRTAP2-3,0
uc002hvy.3,NM_033184,KRTAP2-4,0
uc002hvz.5,NM_033059,KRTAP4-11,0
uc002hwa.4,NM_031854,KRTAP4-12,0
uc002hwc.4,NM_032524,KRTAP4-4,0
uc002hwd.3,NM_033062,KRTAP4-2,0
uc002hwf.3,NM_031961,KRTAP9-2,0
uc002hwh.5,NM_031963,KRTAP9-8,0
uc002hwi.3,NM_033191,KRTAP9-4,0
uc002hwj.3,NM_031964,KRTAP17-1,0
uc002hwk.3,NM_004138,KRT33A,0
uc002hwl.4,NM_002279,KRT33B,0
uc002hwm.4,NM_001386014,KRT34,0
uc002hwn.4,NM_002277,KRT31,0
uc002hwp.2,NM_003770,KRT37,0
uc002hwq.2,NM_006771,KRT38,0
uc002hwr.4,NM_002278,KRT32,0
uc002hws.4,NM_002280,KRT35,0
uc002hwt.3,NM_003771,KRT36,0
uc002hwu.2,NM_002274,KRT13,0
uc002hwy.4,NM_002275,KRT15,2.192202
uc002hxd.5,NM_002276,KRT19,94.01033
uc002hxe.5,NM_000226,KRT9,0
uc002hxf.3,NM_000526,KRT14,0
uc002hxg.5,NM_005557,KRT16,0
uc002hxh.3,NM_000422,KRT17,0.6747257
uc002hxj.4,NM_005801,EIF1,74.71659
uc002hxl.3,NM_000805,GAST,0
uc002hxn.2,NM_001079870,HAP1,0
uc002hxs.3,NM_001352773,JUP,49.15808
uc002hxv.3,NM_021939,FKBP10,56.21349
uc002hyf.2,NM_018143,KLHL11,5.117103
uc002hyg.4,NM_001096,ACLY,90.89914
uc002hyl.2,NM_001330216,CNP,18.47103
uc002hyo.4,NM_001144766,DNAJC7,10.35018
uc002hyq.4,NM_001001349,NKIRAS2,19.21784
uc002hyw.5,NM_024119,DHX58,2.106901
uc002hyx.3,NM_001376227,KAT2A,28.25877
uc002hyy.3,NM_033194,HSPB9,1.242937
uc002hzb.3,NM_012285,KCNH4,0
uc002hzc.1,NM_001524,HCRT,0
uc002hzh.4,NM_012448,STAT5B,9.309952
uc002hzj.3,NM_001288718,STAT5A,15.16199
uc002hzl.2,NM_001369512,STAT3,29.66838
uc002hzo.4,NM_012232,CAVIN1,72.44236
uc002hzs.4,NM_001130020,ATP6V0A1,22.51399
uc002hzv.4,NM_000263,NAGLU,10.89479
uc002hzw.4,NM_000413,HSD17B1,3.95518
uc002hzz.5,NM_001042529,COASY,27.38849
uc002iag.4,NM_170607,MLX,17.72396
uc002iai.4,NM_001256014,PSMC3IP,6.722883
uc002ian.4,NM_001070,TUBG1,17.18662
uc002iau.5,NM_001411112,PLEKHH3,8.538083
uc002iax.5,NM_016602,CCR10,0
uc002iay.4,NM_003632,CNTNAP1,2.279916
uc002iaz.4,NM_001321079,EZH1,5.449554
uc002ibg.5,NM_005854,RAMP2,0
uc002ibi.5,NM_032353,VPS25,10.03489
uc002ibj.4,NM_001321299,WNK4,0.8344004
uc002ibl.5,NM_001040431,COA3,20.55866
uc002ibm.5,NM_001330222,CNTD1,1.783569
uc002ibn.3,NM_001313998,BECN1,12.79449
uc002ibr.5,NM_001267045,PSME3,30.32985
uc002ibu.5,NM_001158,AOC2,0.254902
uc002ibv.6,NM_001277731,AOC3,0.3461185
uc002iby.3,NR_027254,LINC00671,0
uc002icb.3,NM_000151,G6PC1,0
uc002ici.1,NM_001321381,RUNDC1,5.869178
uc002icm.2,NM_006373,VAT1,215.027
uc002icn.4,NM_005440,RND2,0.1639531
uc002ict.4,NM_001407571,BRCA1,4.786933
uc002idn.2,NM_001291586,TMEM106A,5.494317
uc002idt.4,NM_001661,ARL4D,2.810787
uc002idu.2,NM_001302623,DHX8,19.12322
uc002idx.5,NM_001079675,ETV4,20.28843
uc002idz.4,NM_001040002,MEOX1,0
uc002iec.1,NM_025237,SOST,0
uc002ied.5,NM_004090,DUSP3,19.50112
uc002ieg.4,NM_001136483,CFAP97D1,0.1817237
uc002iei.5,NM_001330233,MPP3,2.72339
uc002iem.4,NM_001168322,CD300LG,0
